ds,model,method,inst,conf,instab_seed,top5_seed
ccdefault,rf,treeshap,320,0.8763433965106058,0.02157146811302546,0.7799999999999999
ccdefault,rf,treeshap,321,0.9382586956023717,0.008412653432121275,1.0
ccdefault,rf,treeshap,322,0.6247944361226578,0.003428211180973584,1.0
ccdefault,rf,treeshap,323,0.8400271173158156,0.011938216870678864,0.82
ccdefault,rf,treeshap,324,0.9150765575906924,0.019295288192266113,0.9200000000000002
ccdefault,rf,treeshap,325,0.7814872785569127,0.004225148240045717,0.9199999999999999
ccdefault,rf,treeshap,326,0.588557729519321,0.003428305842211765,0.86
ccdefault,rf,treeshap,327,0.8823608513607668,0.019722043321402483,0.9199999999999999
ccdefault,rf,treeshap,328,0.897046569809044,0.02404280829986649,0.7999999999999999
ccdefault,rf,treeshap,329,0.8764166980460166,0.028375747901384862,0.8400000000000001
ccdefault,rf,treeshap,330,0.5479203922706427,0.0016542808784694163,0.7999999999999999
ccdefault,rf,treeshap,331,0.9401637056488287,0.01599965135280268,0.7999999999999999
ccdefault,rf,treeshap,332,0.8702139074956511,0.021966051105058226,0.8
ccdefault,rf,treeshap,333,0.5718888018069639,0.01175199865216503,1.0
ccdefault,rf,treeshap,334,0.840669901408815,0.018749287723602626,0.9199999999999999
ccdefault,rf,treeshap,335,0.7942559979225693,0.019712379257106227,1.0
ccdefault,rf,treeshap,336,0.8841397715357389,0.01185119550203484,1.0
ccdefault,rf,treeshap,337,0.6537407757167022,0.003025183291768485,0.8399999999999999
ccdefault,rf,treeshap,338,0.8128231122586029,0.019654102856608624,0.86
ccdefault,rf,treeshap,339,0.9294220312670662,0.015207397409768175,0.7999999999999999
ccdefault,rf,treeshap,340,0.9474079917242844,0.014152766530778349,0.8799999999999999
ccdefault,rf,treeshap,341,0.8791505751683335,0.014150489215116635,0.9199999999999999
ccdefault,rf,treeshap,342,0.5281486191931619,0.001392437769378141,0.8
ccdefault,rf,treeshap,343,0.8340745929597715,0.013727340544159139,0.9199999999999999
ccdefault,rf,treeshap,344,0.5213010728449964,0.01381094362575186,1.0
ccdefault,rf,treeshap,345,0.6031241877445981,0.0011716703724380384,0.7799999999999999
ccdefault,rf,treeshap,346,0.7721812708821701,0.02994011202023239,0.8800000000000001
ccdefault,rf,treeshap,347,0.6806138031289926,0.011243395288033198,0.86
ccdefault,rf,treeshap,348,0.8654022041099898,0.03080733233361843,0.72
ccdefault,rf,treeshap,349,0.8429655142682343,0.00813463190288155,0.8400000000000001
ccdefault,rf,treeshap,350,0.800607624252979,0.02124147011201638,0.6799999999999999
ccdefault,rf,treeshap,351,0.8771562629693092,0.011468185493188288,1.0
ccdefault,rf,treeshap,352,0.746268681220621,0.012555795478925935,0.9199999999999999
ccdefault,rf,treeshap,353,0.5810087902038038,0.01586692617029395,0.9199999999999999
ccdefault,rf,treeshap,354,0.8902339987404737,0.008983065057654116,1.0
ccdefault,rf,treeshap,355,0.9330235056377105,0.009025103028043269,0.9200000000000002
ccdefault,rf,treeshap,356,0.8639873220548585,0.026586945748971802,0.76
ccdefault,rf,treeshap,357,0.8141294703444644,0.013695409265324754,0.7999999999999999
ccdefault,rf,treeshap,358,0.86222377597634,0.018264684421172128,0.8400000000000001
ccdefault,rf,treeshap,359,0.7214983357640542,0.029706786662059725,0.8
ccdefault,rf,treeshap,360,0.8446185052543139,0.01802464471674481,0.74
ccdefault,rf,treeshap,361,0.7517978662241804,0.0271709066196969,0.9199999999999999
ccdefault,rf,treeshap,362,0.8920656479271489,0.010997880888997336,0.8400000000000001
ccdefault,rf,treeshap,363,0.67521037247279,0.02993509513060144,1.0
ccdefault,rf,treeshap,364,0.9277865994279265,0.012058502036942031,0.7999999999999999
ccdefault,rf,treeshap,365,0.7809055937906029,0.012602611412964704,0.8800000000000001
ccdefault,rf,treeshap,366,0.9282625734228361,0.01667758870590441,1.0
ccdefault,rf,treeshap,367,0.7216525905439963,0.015958865872512384,0.8800000000000001
ccdefault,rf,treeshap,368,0.9069061944142595,0.012684737847554195,0.8400000000000001
ccdefault,rf,treeshap,369,0.8084254047272637,0.030576939921160395,0.86
ccdefault,rf,treeshap,370,0.5357263529350207,0.013288291997803348,0.8800000000000001
ccdefault,rf,treeshap,371,0.9246196670888557,0.012898156039160669,0.8800000000000001
ccdefault,rf,treeshap,372,0.7414237117934972,0.0340531321397719,0.8400000000000001
ccdefault,rf,treeshap,373,0.8378570986175917,0.01034495049927564,0.82
ccdefault,rf,treeshap,374,0.5433456154035893,0.0019391389573171214,0.8
ccdefault,rf,treeshap,375,0.8538406238243569,0.011958617295341312,0.86
ccdefault,rf,treeshap,376,0.808405925864553,0.046575117023367474,0.6599999999999999
ccdefault,rf,treeshap,377,0.724455906152907,0.008675196143756003,1.0
ccdefault,rf,treeshap,378,0.9268795639734867,0.011566313115698001,0.9199999999999999
ccdefault,rf,treeshap,379,0.9417478655557634,0.011412770235851966,0.72
ccdefault,rf,treeshap,380,0.7775765383913393,0.007901224906539106,0.86
ccdefault,rf,treeshap,381,0.9152288291660862,0.0094276236484937,0.8399999999999999
ccdefault,rf,treeshap,382,0.7628366001839146,0.0033299157848049044,0.86
ccdefault,rf,treeshap,383,0.8955342413094289,0.02167063026539784,0.8399999999999999
ccdefault,rf,treeshap,384,0.7335028539828539,0.011377710664057572,0.86
ccdefault,rf,treeshap,385,0.8454748224144065,0.024345271386391643,1.0
ccdefault,rf,treeshap,386,0.8353271422747148,0.022666760681757103,0.82
ccdefault,rf,treeshap,387,0.9207578970335657,0.01146256410035651,0.74
ccdefault,rf,treeshap,388,0.6680655942139666,0.02857522396859591,0.9199999999999999
ccdefault,rf,treeshap,389,0.8806624273816619,0.02143780603344181,0.8800000000000001
ccdefault,rf,treeshap,390,0.841634874831129,0.009795072736187849,0.86
ccdefault,rf,treeshap,391,0.6307006434616547,0.010691583751516354,1.0
ccdefault,rf,treeshap,392,0.5814292651870758,0.0021685311302235277,0.78
ccdefault,rf,treeshap,393,0.5104745732951479,0.017141857125596238,1.0
ccdefault,rf,treeshap,394,0.8548775396100471,0.012855818359746474,0.82
ccdefault,rf,treeshap,395,0.9068536488834844,0.014762603285653375,0.72
ccdefault,rf,treeshap,396,0.9190644301881159,0.01348753987945217,0.8400000000000001
ccdefault,rf,treeshap,397,0.723140899623133,0.0030916784703821643,0.8800000000000001
ccdefault,rf,treeshap,398,0.5900034967140274,0.010900639898052455,0.86
ccdefault,rf,treeshap,399,0.8677212719951335,0.014745497266643759,0.8399999999999999
ccdefault,rf,treeshap,400,0.8481292918876546,0.03220875977865101,0.86
ccdefault,rf,treeshap,401,0.9233212799411327,0.01776704958100006,0.9199999999999999
ccdefault,rf,treeshap,402,0.7958189124453037,0.02829725342215461,0.7999999999999999
ccdefault,rf,treeshap,403,0.9262396249777991,0.017442665145194214,0.9199999999999999
ccdefault,rf,treeshap,404,0.7902291364877108,0.017094471397765654,0.9199999999999999
ccdefault,rf,treeshap,405,0.6131674572890659,0.001233563766352419,0.7799999999999999
ccdefault,rf,treeshap,406,0.8524225671608072,0.015708088719319724,0.7399999999999999
ccdefault,rf,treeshap,407,0.9060525838672546,0.01286802997028913,0.86
ccdefault,rf,treeshap,408,0.5165276874278334,0.0023091532386876334,0.82
ccdefault,rf,treeshap,409,0.8954736294634383,0.03487451061115865,0.86
ccdefault,rf,treeshap,410,0.7833801308532273,0.010277186690285434,0.86
ccdefault,rf,treeshap,411,0.8554192680988381,0.026349880894884103,0.7999999999999999
ccdefault,rf,treeshap,412,0.8016293214360829,0.05895687677783479,0.76
ccdefault,rf,treeshap,413,0.7877109087707395,0.04624880147448829,0.72
ccdefault,rf,treeshap,414,0.7673460000722695,0.047981800475726644,0.8
ccdefault,rf,treeshap,415,0.7680440715305116,0.0196096598187413,0.86
ccdefault,rf,treeshap,416,0.8475669292063287,0.015206044023459375,0.8400000000000001
ccdefault,rf,treeshap,417,0.8868273446152994,0.028642554065183345,0.8399999999999999
ccdefault,rf,treeshap,418,0.7009294038995939,0.006976114702677116,0.7999999999999999
ccdefault,rf,treeshap,419,0.9172997297788994,0.010522424867465019,0.8400000000000001
ccdefault,rf,treeshap,420,0.9258715015561906,0.010260676837373417,0.86
ccdefault,rf,treeshap,421,0.8518513493872846,0.01115944003301339,0.82
ccdefault,rf,treeshap,422,0.9115058330855069,0.01551944338068445,0.86
ccdefault,rf,treeshap,423,0.8781727331414905,0.015670090523447477,0.74
ccdefault,rf,treeshap,424,0.5312729473907221,0.0032608511084651903,0.6599999999999999
ccdefault,rf,treeshap,425,0.795109067903901,0.021836961326278326,0.9199999999999999
ccdefault,rf,treeshap,426,0.9334404434395378,0.017398739672793262,1.0
ccdefault,rf,treeshap,427,0.8633627496034393,0.02169160322596131,0.86
ccdefault,rf,treeshap,428,0.5265392983797725,0.0014875452580691562,0.6399999999999999
ccdefault,rf,treeshap,429,0.8577856482562648,0.014835473707687563,0.8800000000000001
ccdefault,rf,treeshap,430,0.8755466565307619,0.0231234676941805,1.0
ccdefault,rf,treeshap,431,0.8983861299374079,0.024581060267042654,0.9199999999999999
ccdefault,rf,treeshap,432,0.8853131749609506,0.022050721198208834,0.9199999999999999
ccdefault,rf,treeshap,433,0.934979832569389,0.014233507397512724,0.8400000000000001
ccdefault,rf,treeshap,434,0.9460637349724712,0.00870109319467871,0.8400000000000001
ccdefault,rf,treeshap,435,0.9374559137748706,0.009254584395395171,0.86
ccdefault,rf,treeshap,436,0.7576308475634986,0.01060670973266531,0.8799999999999999
ccdefault,rf,treeshap,437,0.8747076205624505,0.0217212245263958,0.76
ccdefault,rf,treeshap,438,0.740785434007663,0.01402435243579947,1.0
ccdefault,rf,treeshap,439,0.7222419801177414,0.011074952068981125,0.9199999999999999
ccdefault,rf,treeshap,440,0.8540580073671954,0.024587865453503888,0.8799999999999999
ccdefault,rf,treeshap,441,0.8920071890395315,0.018734185867127495,0.82
ccdefault,rf,treeshap,442,0.9440154680609141,0.008185423481011478,0.9199999999999999
ccdefault,rf,treeshap,443,0.6689538844279654,0.004961742643371125,0.9199999999999999
ccdefault,rf,treeshap,444,0.5439442122533655,0.011221797923145038,0.8799999999999999
ccdefault,rf,treeshap,445,0.8714987401590856,0.012834739306837095,0.8800000000000001
ccdefault,rf,treeshap,446,0.8467588728290047,0.016716904977735147,0.7799999999999999
ccdefault,rf,treeshap,447,0.6499964582834528,0.028595866866070963,0.86
ccdefault,rf,treeshap,448,0.5339978181921117,0.0020873245658931117,0.72
ccdefault,rf,treeshap,449,0.7523604329190758,0.03251795446214556,0.86
ccdefault,rf,treeshap,450,0.9173718645202396,0.011546375852149127,0.8400000000000001
ccdefault,rf,treeshap,451,0.7357803927025229,0.02593494809090724,0.9199999999999999
ccdefault,rf,treeshap,452,0.8958741177261087,0.016848435584456256,0.8400000000000001
ccdefault,rf,treeshap,453,0.8428197203328442,0.020025184840810284,0.86
ccdefault,rf,treeshap,454,0.8835283288098488,0.011089963103745548,1.0
ccdefault,rf,treeshap,455,0.8728199700249586,0.011809203065857199,0.9199999999999999
ccdefault,rf,treeshap,456,0.6906027554547418,0.04961072658960597,0.7599999999999999
ccdefault,rf,treeshap,457,0.6710484750226432,0.004239477984488316,1.0
ccdefault,rf,treeshap,458,0.9314553853914903,0.014748297324231663,0.86
ccdefault,rf,treeshap,459,0.8411191827160849,0.020184166845546025,0.9199999999999999
ccdefault,rf,treeshap,460,0.82329050671811,0.032321272745294394,0.8799999999999999
ccdefault,rf,treeshap,461,0.9380840415695418,0.011266971796162983,0.9199999999999999
ccdefault,rf,treeshap,462,0.9037423113844536,0.016096760255335796,0.86
ccdefault,rf,treeshap,463,0.8694397518874265,0.020658262438894903,0.8800000000000001
ccdefault,rf,treeshap,464,0.9113266058656869,0.013492922780825367,1.0
ccdefault,rf,treeshap,465,0.86408146653748,0.022853236449950187,0.7799999999999999
ccdefault,rf,treeshap,466,0.8417444099914642,0.023873756171867044,0.86
ccdefault,rf,treeshap,467,0.8381150047187675,0.012414217300736774,0.8799999999999999
ccdefault,rf,treeshap,468,0.7960127782329514,0.021488288059050786,0.8800000000000001
ccdefault,rf,treeshap,469,0.889792912007777,0.015259490096088846,0.7999999999999999
ccdefault,rf,treeshap,470,0.5228192895732333,0.02489525515722979,1.0
ccdefault,rf,treeshap,471,0.5333742444879884,0.0031676800499859104,0.8399999999999999
ccdefault,rf,treeshap,472,0.5848991497063509,0.0008769423367883666,0.86
ccdefault,rf,treeshap,473,0.5315860274269641,0.009621061594637381,1.0
ccdefault,rf,treeshap,474,0.9334024045198388,0.007449283001433216,0.86
ccdefault,rf,treeshap,475,0.5965418649303911,0.012052676886416203,0.8800000000000001
ccdefault,rf,treeshap,476,0.6388661612325942,0.0035329569743508538,1.0
ccdefault,rf,treeshap,477,0.924323346798573,0.021299819495755656,0.7599999999999999
ccdefault,rf,treeshap,478,0.9517874373096854,0.009600444147650378,1.0
ccdefault,rf,treeshap,479,0.6712013130604003,0.012357589594380158,1.0
ccdefault,rf,treeshap,480,0.9414385285590008,0.0131724982604281,0.86
ccdefault,rf,treeshap,481,0.9441571694599901,0.012434990411849922,0.8800000000000001
ccdefault,rf,treeshap,482,0.9223274251957087,0.021305723629988504,0.82
ccdefault,rf,treeshap,483,0.917979241639625,0.01859365192374729,0.86
ccdefault,rf,treeshap,484,0.8504248646430366,0.016430958256291484,0.9199999999999999
ccdefault,rf,treeshap,485,0.6683472752292073,0.015185121212114128,0.7999999999999999
ccdefault,rf,treeshap,486,0.9113013667840884,0.012672110134938519,0.86
ccdefault,rf,treeshap,487,0.5925636356770871,0.011818357911076993,0.86
ccdefault,rf,treeshap,488,0.6676723651295366,0.01745141069248901,0.86
ccdefault,rf,treeshap,489,0.8588943276362446,0.02151128121557999,0.8400000000000001
ccdefault,rf,treeshap,490,0.9253977406530449,0.012996075573368238,0.8400000000000001
ccdefault,rf,treeshap,491,0.8750119453435214,0.02405741862445543,0.86
ccdefault,rf,treeshap,492,0.705008654303181,0.018661454815042666,1.0
ccdefault,rf,treeshap,493,0.8150471124698001,0.03427995094669678,0.7799999999999999
ccdefault,rf,treeshap,494,0.8298725901606113,0.02245994924363859,0.8400000000000001
ccdefault,rf,treeshap,495,0.8333364073023345,0.03835748318889998,0.7999999999999999
ccdefault,rf,treeshap,496,0.9261135418614703,0.010710506779402884,1.0
ccdefault,rf,treeshap,497,0.8726262853190103,0.019075086490190074,0.86
ccdefault,rf,treeshap,498,0.8633807283427659,0.03571959749114095,0.9200000000000002
ccdefault,rf,treeshap,499,0.6707275044241185,0.011539876756450851,0.86
ccdefault,rf,lime,0,0.5923752721907449,0.011832583043799971,0.8400000000000001
ccdefault,rf,lime,1,0.7688164788452151,0.021020708126314624,0.9199999999999999
ccdefault,rf,lime,2,0.5460908804600247,0.01665327925880855,0.8800000000000001
ccdefault,rf,lime,3,0.8774402086302395,0.22270405827079942,0.48
ccdefault,rf,lime,4,0.850819195734904,0.11231452692904165,0.7
ccdefault,rf,lime,5,0.8096500979199753,0.19771437680646042,0.6399999999999999
ccdefault,rf,lime,6,0.9565038240924281,0.09739036336984608,0.6599999999999999
ccdefault,rf,lime,7,0.5235379514128262,0.015512774762907688,0.8400000000000001
ccdefault,rf,lime,8,0.8810599880434717,0.13703525422680252,0.5999999999999999
ccdefault,rf,lime,9,0.698796771111027,0.015368929902227046,0.8800000000000001
ccdefault,rf,lime,10,0.8414763004029094,0.20466496340237839,0.6399999999999999
ccdefault,rf,lime,11,0.6947990628454729,0.1239809643502141,1.0
ccdefault,rf,lime,12,0.549961783432438,0.01793157757071917,0.8800000000000001
ccdefault,rf,lime,13,0.8068293401793529,0.08129320376435578,0.8399999999999999
ccdefault,rf,lime,14,0.8956409071561866,0.24968911232356839,0.6
ccdefault,rf,lime,15,0.7125686216124477,0.07743399433540721,0.74
ccdefault,rf,lime,16,0.9056699122621698,0.16156275171692924,0.5200000000000001
ccdefault,rf,lime,17,0.8598112612080329,0.10466407161608904,0.5399999999999999
ccdefault,rf,lime,18,0.7673473080692023,0.21941032426453633,0.6199999999999999
ccdefault,rf,lime,19,0.773170810662695,0.21584481189645466,0.5
ccdefault,rf,lime,20,0.795829008480031,0.025780114767452234,0.72
ccdefault,rf,lime,21,0.8536220360398087,0.1412453678506843,0.58
ccdefault,rf,lime,22,0.7710175257087408,0.03183143806984956,0.6599999999999999
ccdefault,rf,lime,23,0.8551427918534346,0.10844766939367578,0.6399999999999999
ccdefault,rf,lime,24,0.7880174574439073,0.12747506641763962,0.6399999999999999
ccdefault,rf,lime,25,0.8713123237010295,0.13265983151891736,0.6799999999999999
ccdefault,rf,lime,26,0.5319607066424697,0.02530787557283587,0.6599999999999999
ccdefault,rf,lime,27,0.8187228327522226,0.17186444512466303,0.6
ccdefault,rf,lime,28,0.565142412814978,0.021080888651721308,0.86
ccdefault,rf,lime,29,0.9119238330526056,0.14979337605853416,0.4600000000000001
ccdefault,rf,lime,30,0.91661734434566,0.09418052605748195,0.62
ccdefault,rf,lime,31,0.8720671831161256,0.14667058032784708,0.5599999999999999
ccdefault,rf,lime,32,0.8515107173326066,0.22507748753872647,0.4600000000000001
ccdefault,rf,lime,33,0.7594808913053771,0.01856452354112792,0.8
ccdefault,rf,lime,34,0.9624474207854667,0.21557655789716845,0.6399999999999999
ccdefault,rf,lime,35,0.9296163076484923,0.1304022795823503,0.62
ccdefault,rf,lime,36,0.6901863220774236,0.02071474722430966,0.6599999999999999
ccdefault,rf,lime,37,0.9375116590271446,0.08505484935317009,0.7
ccdefault,rf,lime,38,0.9307194053635823,0.19050513137437441,0.6399999999999999
ccdefault,rf,lime,39,0.9273170963949153,0.12864894105318214,0.5399999999999999
ccdefault,rf,lime,40,0.9006157710812113,0.195170333014816,0.5999999999999999
ccdefault,rf,lime,41,0.8539193940637612,0.15215319052158804,0.5399999999999999
ccdefault,rf,lime,42,0.7669234578157795,0.032343336875113815,0.6
ccdefault,rf,lime,43,0.8271772504892247,0.0900766320022075,0.76
ccdefault,rf,lime,44,0.946310629544658,0.1390637617694852,0.6199999999999999
ccdefault,rf,lime,45,0.8662043759801259,0.11583637326335428,0.6799999999999999
ccdefault,rf,lime,46,0.9081427021976539,0.09802293720284161,0.5
ccdefault,rf,lime,47,0.8622310722897671,0.15281373410765597,0.5799999999999998
ccdefault,rf,lime,48,0.8463815034933884,0.09924136502895509,0.7
ccdefault,rf,lime,49,0.6596060654762116,0.024196188201414337,0.7
ccdefault,rf,lime,50,0.9607481625314499,0.2181927677384634,0.6599999999999998
ccdefault,rf,lime,51,0.5147632270042724,0.03538808814397565,0.6999999999999998
ccdefault,rf,lime,52,0.5404487961224492,0.01713696254784336,0.8800000000000001
ccdefault,rf,lime,53,0.8957783443113481,0.12028721643903606,0.5800000000000001
ccdefault,rf,lime,54,0.8456354999322706,0.22717384507787197,0.5399999999999999
ccdefault,rf,lime,55,0.8946406003211219,0.13583987695676036,0.6000000000000001
ccdefault,rf,lime,56,0.9522446450339046,0.09349186127135511,0.58
ccdefault,rf,lime,57,0.9236922322156949,0.18366060687033348,0.42000000000000004
